SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountRate,NetSales,OrderChannel
S016601,2025-03-16 00:00:00,C0222,P0076,2,1873.62,0.15,3185.15,Mobile
S016602,2025-02-05 00:00:00,C0037,P0141,29,990.13,0.1,25842.39,Mobile
S016603,2024-03-08 00:00:00,C0072,P0132,24,1842.26,0.1,39792.82,Web
S016604,2025-12-01 00:00:00,C0104,P0134,49,1783.47,0,87390.03,Mobile
S016605,2024-10-15 00:00:00,C0352,P0113,5,2702.93,0.1,12163.18,Web
S016606,2025-12-26 00:00:00,C0183,P0122,49,2395.77,0.05,111523.09,Mobile
S016607,2024-10-12 00:00:00,C0157,P0145,7,1406.85,0.2,7878.36,Sales Rep
S016608,2025-07-30 00:00:00,C0344,P0018,46,1530.24,0.15,59832.38,Mobile
S016609,2025-02-08 00:00:00,C0232,P0077,38,386.37,0.1,13213.85,Sales Rep
S016610,2025-05-17 00:00:00,C0288,P0014,23,2062.39,0.15,40319.72,Mobile
S016611,2025-01-04 00:00:00,C0085,P0099,10,2714.56,0.15,23073.76,Web
S016612,2024-05-19 00:00:00,C0252,P0006,22,3262.57,0.2,57421.23,Web
S016613,2024-08-22 00:00:00,C0392,P0059,40,207.08,0.1,7454.88,Mobile
S016614,2025-09-28 00:00:00,C0346,P0143,37,1658.11,0.15,52147.56,Mobile
S016615,2025-09-25 00:00:00,C0182,P0081,17,727.68,0.2,9896.45,Sales Rep
S016616,2024-10-18 00:00:00,C0260,P0098,26,1326.53,0.1,31040.8,Sales Rep
S016617,2025-12-07 00:00:00,C0278,P0106,7,407.8,0.1,2569.14,Sales Rep
S016618,2024-03-06 00:00:00,C0168,P0016,20,1372.4,0.15,23330.8,Mobile
S016619,2025-02-28 00:00:00,C0206,P0115,2,314.99,0.15,535.48,Web
S016620,2024-06-14 00:00:00,C0360,P0060,45,2773.5,0,124807.5,Sales Rep
S016621,2024-05-14 00:00:00,C0291,P0025,10,1561.13,0.1,14050.17,Mobile
S016622,2025-07-24 00:00:00,C0113,P0065,21,588.65,0,12361.65,Web
S016623,2024-09-13 00:00:00,C0181,P0115,47,314.99,0.05,14064.3,Mobile
S016624,2024-02-10 00:00:00,C0300,P0002,10,372.04,0.05,3534.38,Web
S016625,2025-07-26 00:00:00,C0353,P0028,25,336.43,0.2,6728.6,Web
S016626,2025-01-14 00:00:00,C0339,P0009,25,3390.77,0.15,72053.86,Web
S016627,2025-07-13 00:00:00,C0152,P0119,26,1216.66,0.1,28469.84,Mobile
S016628,2024-05-11 00:00:00,C0355,P0032,25,2019.46,0.2,40389.2,Mobile
S016629,2024-09-28 00:00:00,C0251,P0070,46,1649.74,0,75888.04,Web
S016630,2025-11-11 00:00:00,C0338,P0037,49,2623.23,0.05,122111.36,Mobile
S016631,2025-02-16 00:00:00,C0180,P0014,42,2062.39,0.15,73627.32,Sales Rep
S016632,2025-02-22 00:00:00,C0115,P0027,48,2658.44,0.2,102084.1,Mobile
S016633,2024-10-12 00:00:00,C0144,P0141,9,990.13,0.1,8020.05,Web
S016634,2025-07-23 00:00:00,C0272,P0054,1,1647.1,0.05,1564.74,Sales Rep
S016635,2025-11-08 00:00:00,C0315,P0010,19,407.36,0.15,6578.86,Sales Rep
S016636,2024-01-10 00:00:00,C0228,P0105,36,355.06,0.05,12143.05,Sales Rep
S016637,2025-04-21 00:00:00,C0033,P0031,15,1736.24,0.1,23439.24,Web
S016638,2025-02-26 00:00:00,C0049,P0107,4,2217.11,0.2,7094.75,Mobile
S016639,2025-08-25 00:00:00,C0001,P0045,44,3158.26,0.1,125067.1,Sales Rep
S016640,2025-03-24 00:00:00,C0087,P0128,39,2483.45,0.15,82326.37,Web
S016641,2024-09-15 00:00:00,C0382,P0054,36,1647.1,0.15,50401.26,Web
S016642,2025-12-16 00:00:00,C0206,P0140,50,1152.91,0.05,54763.23,Mobile
S016643,2025-12-09 00:00:00,C0092,P0028,1,336.43,0.05,319.61,Web
S016644,2024-09-13 00:00:00,C0115,P0013,12,2510.14,0.15,25603.43,Mobile
S016645,2024-07-15 00:00:00,C0172,P0128,23,2483.45,0,57119.35,Web
S016646,2024-04-20 00:00:00,C0014,P0062,35,110.31,0.2,3088.68,Sales Rep
S016647,2025-06-20 00:00:00,C0056,P0041,47,1108.51,0.05,49494.97,Web
S016648,2025-06-03 00:00:00,C0137,P0131,47,1994.5,0.1,84367.35,Web
S016649,2024-07-20 00:00:00,C0120,P0130,33,2731.29,0.2,72106.06,Sales Rep
S016650,2025-09-29 00:00:00,C0180,P0038,4,376.24,0,1504.96,Sales Rep
S016651,2024-04-07 00:00:00,C0088,P0075,48,1620.96,0.2,62244.86,Sales Rep
S016652,2025-11-20 00:00:00,C0035,P0130,31,2731.29,0.15,71969.49,Web
S016653,2024-05-19 00:00:00,C0185,P0051,13,212.43,0.05,2623.51,Mobile
S016654,2024-04-14 00:00:00,C0214,P0133,21,809.7,0.15,14453.14,Sales Rep
S016655,2025-06-15 00:00:00,C0069,P0015,32,895.65,0,28660.8,Web
S016656,2024-02-05 00:00:00,C0156,P0148,37,1272.4,0.05,44724.86,Web
S016657,2024-02-10 00:00:00,C0110,P0010,19,407.36,0.2,6191.87,Sales Rep
S016658,2024-05-14 00:00:00,C0139,P0145,42,1406.85,0,59087.7,Mobile
S016659,2025-07-08 00:00:00,C0331,P0018,25,1530.24,0.2,30604.8,Sales Rep
S016660,2024-11-19 00:00:00,C0292,P0094,18,3196.94,0.2,46035.94,Web
S016661,2024-03-15 00:00:00,C0397,P0009,1,3390.77,0.1,3051.69,Web
S016662,2025-10-13 00:00:00,C0369,P0144,32,3105.89,0,99388.48,Mobile
S016663,2024-05-14 00:00:00,C0231,P0060,6,2773.5,0.15,14144.85,Sales Rep
S016664,2024-12-26 00:00:00,C0044,P0076,6,1873.62,0.1,10117.55,Mobile
S016665,2025-05-26 00:00:00,C0127,P0108,48,2361.62,0.15,96354.1,Sales Rep
S016666,2025-12-08 00:00:00,C0035,P0014,11,2062.39,0,22686.29,Mobile
S016667,2024-07-16 00:00:00,C0112,P0034,5,3047.09,0.2,12188.36,Web
S016668,2025-09-11 00:00:00,C0002,P0046,19,1197.91,0.05,21622.28,Mobile
S016669,2025-06-16 00:00:00,C0213,P0115,29,314.99,0,9134.71,Web
S016670,2024-02-21 00:00:00,C0132,P0067,19,1678.76,0.15,27111.97,Mobile
S016671,2024-02-08 00:00:00,C0218,P0092,41,3304.07,0,135466.87,Web
S016672,2024-07-07 00:00:00,C0240,P0071,21,1375.32,0.05,27437.63,Mobile
S016673,2025-05-02 00:00:00,C0103,P0027,7,2658.44,0,18609.08,Mobile
S016674,2025-09-16 00:00:00,C0090,P0124,48,2697.12,0.1,116515.58,Mobile
S016675,2024-08-23 00:00:00,C0090,P0113,17,2702.93,0.15,39057.34,Mobile
S016676,2025-04-01 00:00:00,C0275,P0059,5,207.08,0.2,828.32,Web
S016677,2024-09-28 00:00:00,C0033,P0054,38,1647.1,0.15,53201.33,Web
S016678,2025-06-18 00:00:00,C0024,P0067,12,1678.76,0.15,17123.35,Mobile
S016679,2024-03-07 00:00:00,C0243,P0119,5,1216.66,0.15,5170.8,Sales Rep
S016680,2024-07-27 00:00:00,C0109,P0077,32,386.37,0.05,11745.65,Mobile
S016681,2024-11-16 00:00:00,C0196,P0053,8,497.11,0.2,3181.5,Sales Rep
S016682,2024-04-11 00:00:00,C0292,P0060,20,2773.5,0.05,52696.5,Web
S016683,2024-05-22 00:00:00,C0362,P0031,5,1736.24,0.15,7379.02,Web
S016684,2024-06-22 00:00:00,C0284,P0041,46,1108.51,0.05,48441.89,Sales Rep
S016685,2024-06-01 00:00:00,C0259,P0098,4,1326.53,0.1,4775.51,Mobile
S016686,2025-02-01 00:00:00,C0131,P0069,26,2147.24,0.05,53036.83,Web
S016687,2025-05-05 00:00:00,C0195,P0104,1,2302.25,0.1,2072.02,Web
S016688,2024-06-09 00:00:00,C0180,P0060,12,2773.5,0,33282,Mobile
S016689,2024-11-13 00:00:00,C0113,P0109,25,2949.5,0,73737.5,Web
S016690,2025-05-25 00:00:00,C0284,P0065,19,588.65,0.15,9506.7,Web
S016691,2024-12-03 00:00:00,C0392,P0006,15,3262.57,0,48938.55,Web
S016692,2025-09-21 00:00:00,C0349,P0124,12,2697.12,0.2,25892.35,Mobile
S016693,2024-04-03 00:00:00,C0281,P0035,29,616.57,0.15,15198.45,Web
S016694,2024-03-22 00:00:00,C0080,P0063,48,132.73,0.2,5096.83,Sales Rep
S016695,2025-08-30 00:00:00,C0061,P0010,6,407.36,0.1,2199.74,Sales Rep
S016696,2024-02-05 00:00:00,C0014,P0068,45,1786.88,0.1,72368.64,Mobile
S016697,2024-12-31 00:00:00,C0070,P0040,17,1989.31,0.15,28745.53,Web
S016698,2024-12-12 00:00:00,C0138,P0079,5,2433.49,0.15,10342.33,Sales Rep
S016699,2025-06-16 00:00:00,C0353,P0092,36,3304.07,0.1,107051.87,Sales Rep
S016700,2025-07-31 00:00:00,C0135,P0062,3,110.31,0.05,314.38,Web
S016701,2025-08-17 00:00:00,C0223,P0127,33,821.32,0,27103.56,Mobile
S016702,2025-11-02 00:00:00,C0397,P0087,48,176.39,0,8466.72,Web
S016703,2025-11-21 00:00:00,C0334,P0054,16,1647.1,0.05,25035.92,Sales Rep
S016704,2024-11-06 00:00:00,C0333,P0106,50,407.8,0.05,19370.5,Web
S016705,2025-10-08 00:00:00,C0163,P0105,14,355.06,0,4970.84,Mobile
S016706,2025-06-05 00:00:00,C0350,P0026,3,1788.37,0.05,5096.85,Sales Rep
S016707,2024-11-30 00:00:00,C0130,P0121,25,205.61,0.05,4883.24,Mobile
S016708,2024-02-10 00:00:00,C0081,P0112,3,2702.36,0.05,7701.73,Mobile
S016709,2025-09-19 00:00:00,C0261,P0104,25,2302.25,0.15,48922.81,Sales Rep
S016710,2024-06-28 00:00:00,C0217,P0030,16,2551.44,0.1,36740.74,Mobile
S016711,2024-11-29 00:00:00,C0028,P0019,6,1197.46,0.1,6466.28,Web
S016712,2025-09-28 00:00:00,C0093,P0092,28,3304.07,0.15,78636.87,Sales Rep
S016713,2025-08-02 00:00:00,C0207,P0114,34,772.71,0.05,24958.53,Web
S016714,2024-08-09 00:00:00,C0102,P0145,38,1406.85,0.1,48114.27,Sales Rep
S016715,2025-04-23 00:00:00,C0167,P0130,42,2731.29,0.15,97507.05,Web
S016716,2024-06-21 00:00:00,C0251,P0030,28,2551.44,0.2,57152.26,Web
S016717,2025-07-08 00:00:00,C0174,P0077,20,386.37,0.2,6181.92,Sales Rep
S016718,2025-09-17 00:00:00,C0312,P0105,3,355.06,0.2,852.14,Sales Rep
S016719,2025-09-06 00:00:00,C0293,P0116,26,179.42,0.15,3965.18,Sales Rep
S016720,2024-08-10 00:00:00,C0310,P0104,29,2302.25,0.1,60088.72,Sales Rep
S016721,2025-03-08 00:00:00,C0392,P0109,42,2949.5,0.1,111491.1,Web
S016722,2024-10-10 00:00:00,C0155,P0070,14,1649.74,0.05,21941.54,Web
S016723,2025-05-10 00:00:00,C0026,P0130,3,2731.29,0,8193.87,Mobile
S016724,2024-07-22 00:00:00,C0075,P0096,40,2726.81,0.15,92711.54,Sales Rep
S016725,2024-05-06 00:00:00,C0016,P0117,37,2271.93,0.2,67249.13,Sales Rep
S016726,2024-09-05 00:00:00,C0375,P0112,32,2702.36,0.1,77827.97,Web
S016727,2024-09-03 00:00:00,C0091,P0125,5,971.57,0.15,4129.17,Sales Rep
S016728,2024-10-04 00:00:00,C0369,P0045,13,3158.26,0.1,36951.64,Web
S016729,2024-02-26 00:00:00,C0284,P0058,23,3028.9,0,69664.7,Web
S016730,2024-03-18 00:00:00,C0379,P0011,49,2249.43,0.05,104710.97,Mobile
S016731,2025-08-13 00:00:00,C0345,P0126,10,2826.83,0.05,26854.88,Mobile
S016732,2024-10-01 00:00:00,C0395,P0056,1,1090.65,0.05,1036.12,Web
S016733,2025-09-19 00:00:00,C0253,P0053,46,497.11,0.2,18293.65,Mobile
S016734,2025-05-06 00:00:00,C0353,P0072,33,2139.67,0.05,67078.65,Web
S016735,2025-05-08 00:00:00,C0060,P0070,28,1649.74,0,46192.72,Sales Rep
S016736,2024-09-10 00:00:00,C0365,P0030,26,2551.44,0.05,63020.57,Web
S016737,2024-12-04 00:00:00,C0039,P0136,3,2659.57,0,7978.71,Web
S016738,2025-10-04 00:00:00,C0245,P0127,11,821.32,0.15,7679.34,Sales Rep
S016739,2025-12-19 00:00:00,C0389,P0140,50,1152.91,0.05,54763.23,Web
S016740,2024-02-23 00:00:00,C0027,P0091,24,69.35,0.1,1497.96,Sales Rep
S016741,2024-10-06 00:00:00,C0168,P0040,48,1989.31,0.1,85938.19,Mobile
S016742,2024-08-13 00:00:00,C0317,P0123,18,479.78,0.05,8204.24,Sales Rep
S016743,2025-07-08 00:00:00,C0272,P0104,14,2302.25,0.05,30619.92,Web
S016744,2024-03-18 00:00:00,C0036,P0048,32,2239.75,0.2,57337.6,Web
S016745,2024-09-14 00:00:00,C0024,P0022,45,3140.67,0.2,113064.12,Sales Rep
S016746,2024-12-13 00:00:00,C0310,P0003,36,1680.39,0.05,57469.34,Sales Rep
S016747,2025-07-26 00:00:00,C0373,P0105,44,355.06,0.1,14060.38,Sales Rep
S016748,2025-02-25 00:00:00,C0024,P0015,34,895.65,0.1,27406.89,Web
S016749,2025-12-25 00:00:00,C0183,P0099,41,2714.56,0.1,100167.26,Mobile
S016750,2025-06-03 00:00:00,C0321,P0103,34,267.73,0.2,7282.26,Sales Rep
S016751,2025-01-20 00:00:00,C0135,P0086,48,2651.75,0.05,120919.8,Sales Rep
S016752,2024-10-02 00:00:00,C0308,P0055,3,531.1,0,1593.3,Mobile
S016753,2024-01-06 00:00:00,C0151,P0136,34,2659.57,0.1,81382.84,Web
S016754,2024-03-20 00:00:00,C0021,P0050,2,202.36,0,404.72,Mobile
S016755,2024-02-22 00:00:00,C0345,P0136,37,2659.57,0.1,88563.68,Mobile
S016756,2024-02-23 00:00:00,C0383,P0051,5,212.43,0,1062.15,Mobile
S016757,2024-10-25 00:00:00,C0368,P0031,41,1736.24,0.2,56948.67,Web
S016758,2025-12-18 00:00:00,C0294,P0142,37,2225.45,0.2,65873.32,Sales Rep
S016759,2024-12-14 00:00:00,C0264,P0042,25,178.57,0.05,4241.04,Mobile
S016760,2025-05-03 00:00:00,C0116,P0009,42,3390.77,0.1,128171.11,Sales Rep
S016761,2024-06-24 00:00:00,C0315,P0080,45,2475.18,0.1,100244.79,Mobile
S016762,2024-08-10 00:00:00,C0046,P0036,32,2757.37,0.2,70588.67,Mobile
S016763,2024-12-16 00:00:00,C0182,P0097,38,1019.68,0.15,32935.66,Web
S016764,2024-03-10 00:00:00,C0038,P0035,6,616.57,0.15,3144.51,Mobile
S016765,2024-10-28 00:00:00,C0327,P0142,13,2225.45,0.15,24591.22,Sales Rep
S016766,2025-02-25 00:00:00,C0224,P0148,38,1272.4,0.15,41098.52,Sales Rep
S016767,2025-12-24 00:00:00,C0023,P0119,24,1216.66,0.2,23359.87,Mobile
S016768,2024-09-03 00:00:00,C0292,P0047,32,1690.15,0.1,48676.32,Sales Rep
S016769,2024-07-19 00:00:00,C0039,P0096,16,2726.81,0.05,41447.51,Web
S016770,2024-07-23 00:00:00,C0195,P0144,37,3105.89,0,114917.93,Mobile
S016771,2024-02-29 00:00:00,C0206,P0040,41,1989.31,0.15,69327.45,Sales Rep
S016772,2024-05-10 00:00:00,C0006,P0009,29,3390.77,0.15,83582.48,Sales Rep
S016773,2024-12-20 00:00:00,C0313,P0086,41,2651.75,0.1,97849.58,Sales Rep
S016774,2024-11-20 00:00:00,C0347,P0037,14,2623.23,0.1,33052.7,Web
S016775,2024-04-20 00:00:00,C0195,P0050,3,202.36,0.2,485.66,Web
S016776,2024-06-15 00:00:00,C0067,P0053,2,497.11,0.05,944.51,Mobile
S016777,2024-08-14 00:00:00,C0273,P0141,24,990.13,0.1,21386.81,Mobile
S016778,2024-09-14 00:00:00,C0233,P0109,26,2949.5,0.1,69018.3,Sales Rep
S016779,2025-04-30 00:00:00,C0121,P0024,48,2327.43,0.2,89373.31,Mobile
S016780,2024-12-27 00:00:00,C0083,P0069,20,2147.24,0,42944.8,Sales Rep
S016781,2025-02-02 00:00:00,C0115,P0083,50,271.67,0.05,12904.32,Mobile
S016782,2025-08-03 00:00:00,C0007,P0134,15,1783.47,0.1,24076.84,Sales Rep
S016783,2024-05-16 00:00:00,C0331,P0013,12,2510.14,0.15,25603.43,Sales Rep
S016784,2024-06-25 00:00:00,C0363,P0087,43,176.39,0.1,6826.29,Web
S016785,2025-02-23 00:00:00,C0294,P0081,11,727.68,0.15,6803.81,Web
S016786,2025-01-28 00:00:00,C0300,P0061,7,620.48,0.1,3909.02,Sales Rep
S016787,2024-08-13 00:00:00,C0129,P0077,25,386.37,0.15,8210.36,Web
S016788,2024-10-05 00:00:00,C0253,P0078,41,2937.07,0.2,96335.9,Web
S016789,2024-01-05 00:00:00,C0225,P0143,12,1658.11,0.15,16912.72,Mobile
S016790,2025-03-06 00:00:00,C0012,P0102,20,2044.75,0.05,38850.25,Sales Rep
S016791,2024-12-04 00:00:00,C0315,P0026,50,1788.37,0,89418.5,Mobile
S016792,2025-01-08 00:00:00,C0200,P0054,30,1647.1,0.15,42001.05,Web
S016793,2025-07-21 00:00:00,C0011,P0118,3,611.59,0.1,1651.29,Mobile
S016794,2024-07-25 00:00:00,C0206,P0103,50,267.73,0.1,12047.85,Sales Rep
S016795,2025-11-16 00:00:00,C0355,P0126,32,2826.83,0.1,81412.7,Mobile
S016796,2024-06-25 00:00:00,C0017,P0001,27,1603.65,0.15,36803.77,Mobile
S016797,2025-06-03 00:00:00,C0300,P0076,21,1873.62,0.2,31476.82,Web
S016798,2025-11-07 00:00:00,C0154,P0008,14,1896.3,0.1,23893.38,Web
S016799,2024-10-20 00:00:00,C0211,P0009,8,3390.77,0.05,25769.85,Mobile
S016800,2024-07-29 00:00:00,C0216,P0148,2,1272.4,0.05,2417.56,Mobile
S016801,2025-09-15 00:00:00,C0048,P0140,46,1152.91,0.15,45078.78,Mobile
S016802,2024-01-15 00:00:00,C0291,P0058,2,3028.9,0.1,5452.02,Mobile
S016803,2025-06-19 00:00:00,C0075,P0025,39,1561.13,0.15,51751.46,Mobile
S016804,2024-07-01 00:00:00,C0257,P0093,24,2373.68,0.15,48423.07,Mobile
S016805,2024-01-06 00:00:00,C0361,P0002,44,372.04,0.2,13095.81,Sales Rep
S016806,2024-10-24 00:00:00,C0162,P0130,29,2731.29,0.1,71286.67,Sales Rep
S016807,2024-09-30 00:00:00,C0216,P0009,7,3390.77,0.2,18988.31,Mobile
S016808,2025-04-25 00:00:00,C0231,P0028,17,336.43,0.1,5147.38,Web
S016809,2024-11-20 00:00:00,C0240,P0116,22,179.42,0.2,3157.79,Mobile
S016810,2025-09-12 00:00:00,C0116,P0143,23,1658.11,0,38136.53,Web
S016811,2025-11-04 00:00:00,C0102,P0037,48,2623.23,0,125915.04,Sales Rep
S016812,2024-10-05 00:00:00,C0350,P0101,45,2333.39,0,105002.55,Sales Rep
S016813,2024-09-22 00:00:00,C0183,P0131,16,1994.5,0.05,30316.4,Web
S016814,2024-02-26 00:00:00,C0315,P0036,16,2757.37,0.1,39706.13,Sales Rep
S016815,2025-08-13 00:00:00,C0189,P0130,18,2731.29,0.1,44246.9,Web
S016816,2024-04-07 00:00:00,C0129,P0065,14,588.65,0.05,7829.04,Sales Rep
S016817,2025-11-16 00:00:00,C0332,P0138,23,1680.59,0,38653.57,Mobile
S016818,2025-06-20 00:00:00,C0344,P0045,48,3158.26,0.05,144016.66,Sales Rep
S016819,2025-10-25 00:00:00,C0244,P0034,13,3047.09,0.2,31689.74,Web
S016820,2024-09-15 00:00:00,C0062,P0143,11,1658.11,0.05,17327.25,Mobile
S016821,2024-10-02 00:00:00,C0261,P0106,32,407.8,0.15,11092.16,Sales Rep
S016822,2025-06-09 00:00:00,C0317,P0014,41,2062.39,0.05,80330.09,Web
S016823,2024-09-20 00:00:00,C0373,P0050,17,202.36,0.2,2752.1,Web
S016824,2025-12-25 00:00:00,C0117,P0019,17,1197.46,0.05,19338.98,Mobile
S016825,2024-11-09 00:00:00,C0347,P0078,21,2937.07,0.2,49342.78,Web
S016826,2025-02-28 00:00:00,C0207,P0055,6,531.1,0.05,3027.27,Sales Rep
S016827,2024-08-30 00:00:00,C0268,P0131,34,1994.5,0.2,54250.4,Sales Rep
S016828,2025-06-24 00:00:00,C0235,P0142,43,2225.45,0.2,76555.48,Sales Rep
S016829,2024-01-02 00:00:00,C0300,P0053,2,497.11,0.1,894.8,Sales Rep
S016830,2024-06-07 00:00:00,C0382,P0096,20,2726.81,0.1,49082.58,Sales Rep
S016831,2024-02-25 00:00:00,C0188,P0149,2,3279.71,0.2,5247.54,Web
S016832,2025-07-14 00:00:00,C0207,P0087,21,176.39,0.05,3518.98,Sales Rep
S016833,2024-08-13 00:00:00,C0151,P0109,4,2949.5,0.1,10618.2,Mobile
S016834,2025-01-03 00:00:00,C0002,P0090,9,3065.46,0.2,22071.31,Web
S016835,2025-04-09 00:00:00,C0227,P0052,46,629.14,0.15,24599.37,Sales Rep
S016836,2024-08-19 00:00:00,C0399,P0012,8,422.43,0.15,2872.52,Mobile
S016837,2024-07-02 00:00:00,C0387,P0027,24,2658.44,0,63802.56,Sales Rep
S016838,2025-12-14 00:00:00,C0043,P0014,7,2062.39,0.05,13714.89,Web
S016839,2024-06-28 00:00:00,C0340,P0138,32,1680.59,0,53778.88,Web
S016840,2024-06-24 00:00:00,C0304,P0118,17,611.59,0,10397.03,Sales Rep
S016841,2024-01-24 00:00:00,C0228,P0080,24,2475.18,0.1,53463.89,Sales Rep
S016842,2025-02-14 00:00:00,C0392,P0108,45,2361.62,0.1,95645.61,Sales Rep
S016843,2025-10-31 00:00:00,C0328,P0002,25,372.04,0.05,8835.95,Mobile
S016844,2024-03-21 00:00:00,C0283,P0100,33,2534.51,0.2,66911.06,Sales Rep
S016845,2025-06-10 00:00:00,C0174,P0064,9,2969.12,0.15,22713.77,Web
S016846,2025-10-05 00:00:00,C0182,P0134,10,1783.47,0.15,15159.5,Web
S016847,2024-09-25 00:00:00,C0164,P0071,11,1375.32,0.2,12102.82,Web
S016848,2024-08-09 00:00:00,C0047,P0003,11,1680.39,0.15,15711.65,Mobile
S016849,2024-11-18 00:00:00,C0337,P0019,19,1197.46,0.05,21614.15,Web
S016850,2025-08-06 00:00:00,C0299,P0048,27,2239.75,0.05,57449.59,Sales Rep
S016851,2025-09-06 00:00:00,C0399,P0086,32,2651.75,0.05,80613.2,Sales Rep
S016852,2025-11-24 00:00:00,C0130,P0147,43,730.85,0.1,28283.9,Sales Rep
S016853,2025-05-09 00:00:00,C0190,P0014,48,2062.39,0,98994.72,Web
S016854,2024-03-06 00:00:00,C0051,P0063,43,132.73,0.15,4851.28,Sales Rep
S016855,2025-12-07 00:00:00,C0176,P0057,31,2920.03,0.05,85994.88,Sales Rep
S016856,2024-06-27 00:00:00,C0172,P0116,4,179.42,0.15,610.03,Mobile
S016857,2025-10-02 00:00:00,C0170,P0096,28,2726.81,0.15,64898.08,Mobile
S016858,2025-11-12 00:00:00,C0103,P0128,33,2483.45,0.15,69660.77,Web
S016859,2024-12-15 00:00:00,C0338,P0042,42,178.57,0.15,6374.95,Mobile
S016860,2024-09-10 00:00:00,C0095,P0122,6,2395.77,0.15,12218.43,Mobile
S016861,2024-05-13 00:00:00,C0318,P0002,21,372.04,0.2,6250.27,Web
S016862,2025-01-06 00:00:00,C0275,P0063,23,132.73,0.1,2747.51,Web
S016863,2025-12-04 00:00:00,C0260,P0044,21,679.3,0.15,12125.5,Web
S016864,2025-08-20 00:00:00,C0006,P0088,15,2634.16,0.2,31609.92,Sales Rep
S016865,2025-08-11 00:00:00,C0015,P0056,29,1090.65,0.1,28465.97,Sales Rep
S016866,2024-05-17 00:00:00,C0105,P0109,7,2949.5,0.15,17549.52,Sales Rep
S016867,2024-11-11 00:00:00,C0187,P0075,32,1620.96,0.2,41496.58,Mobile
S016868,2024-04-11 00:00:00,C0049,P0031,40,1736.24,0.2,55559.68,Sales Rep
S016869,2025-03-15 00:00:00,C0149,P0148,33,1272.4,0,41989.2,Sales Rep
S016870,2024-04-04 00:00:00,C0105,P0035,38,616.57,0.05,22258.18,Mobile
S016871,2024-01-03 00:00:00,C0094,P0142,30,2225.45,0.05,63425.32,Web
S016872,2024-01-28 00:00:00,C0230,P0018,23,1530.24,0.05,33435.74,Sales Rep
S016873,2024-12-22 00:00:00,C0064,P0113,27,2702.93,0,72979.11,Web
S016874,2024-03-07 00:00:00,C0264,P0012,21,422.43,0.2,7096.82,Mobile
S016875,2025-11-16 00:00:00,C0263,P0116,28,179.42,0.05,4772.57,Sales Rep
S016876,2025-09-28 00:00:00,C0049,P0025,22,1561.13,0.05,32627.62,Web
S016877,2024-01-10 00:00:00,C0369,P0034,10,3047.09,0.2,24376.72,Mobile
S016878,2024-08-29 00:00:00,C0185,P0141,27,990.13,0.15,22723.48,Web
S016879,2025-09-21 00:00:00,C0031,P0126,15,2826.83,0.05,40282.33,Mobile
S016880,2024-02-02 00:00:00,C0230,P0090,38,3065.46,0.1,104838.73,Mobile
S016881,2025-01-25 00:00:00,C0347,P0039,30,1574.39,0.1,42508.53,Mobile
S016882,2025-01-15 00:00:00,C0248,P0029,24,1135.55,0.05,25890.54,Web
S016883,2024-07-24 00:00:00,C0339,P0006,38,3262.57,0,123977.66,Sales Rep
S016884,2025-06-02 00:00:00,C0246,P0067,49,1678.76,0.05,78146.28,Sales Rep
S016885,2025-11-14 00:00:00,C0130,P0052,3,629.14,0,1887.42,Mobile
S016886,2025-06-16 00:00:00,C0288,P0039,40,1574.39,0.2,50380.48,Web
S016887,2024-06-27 00:00:00,C0202,P0140,40,1152.91,0.1,41504.76,Sales Rep
S016888,2025-06-05 00:00:00,C0385,P0100,47,2534.51,0.2,95297.58,Web
S016889,2024-11-27 00:00:00,C0315,P0078,49,2937.07,0.1,129524.79,Sales Rep
S016890,2025-08-10 00:00:00,C0030,P0040,9,1989.31,0.2,14323.03,Mobile
S016891,2024-04-09 00:00:00,C0133,P0136,38,2659.57,0.05,96010.48,Mobile
S016892,2024-02-12 00:00:00,C0217,P0100,40,2534.51,0.15,86173.34,Mobile
S016893,2024-08-01 00:00:00,C0242,P0133,28,809.7,0.1,20404.44,Mobile
S016894,2024-10-22 00:00:00,C0337,P0136,44,2659.57,0.15,99467.92,Web
S016895,2025-05-05 00:00:00,C0072,P0095,6,2101.8,0.15,10719.18,Web
S016896,2025-09-09 00:00:00,C0071,P0042,30,178.57,0.15,4553.54,Mobile
S016897,2024-04-06 00:00:00,C0089,P0071,27,1375.32,0.1,33420.28,Mobile
S016898,2024-07-20 00:00:00,C0290,P0098,4,1326.53,0.1,4775.51,Web
S016899,2024-03-25 00:00:00,C0280,P0119,2,1216.66,0.1,2189.99,Mobile
S016900,2024-05-22 00:00:00,C0346,P0035,36,616.57,0.1,19976.87,Mobile
S016901,2024-02-18 00:00:00,C0378,P0071,50,1375.32,0.15,58451.1,Mobile
S016902,2024-09-18 00:00:00,C0076,P0141,27,990.13,0,26733.51,Sales Rep
S016903,2025-06-16 00:00:00,C0029,P0099,38,2714.56,0.15,87680.29,Web
S016904,2025-06-26 00:00:00,C0294,P0118,14,611.59,0.1,7706.03,Web
S016905,2025-12-19 00:00:00,C0324,P0048,28,2239.75,0.05,59577.35,Web
S016906,2025-12-29 00:00:00,C0315,P0022,29,3140.67,0.05,86525.46,Mobile
S016907,2025-01-23 00:00:00,C0065,P0044,45,679.3,0,30568.5,Sales Rep
